person_id,item_id,item_type,item_grade,item_level,test_score,gender,age
17d3ea42,a2eda6b6,dictation,0.357948143,4.382560677,115,MALE,18
17d3ea42,34dcfb88,dictation,0.172569826,8.060260559,115,MALE,18
17d3ea42,0e292a22,dictation,1.00E-07,8.013939041,115,MALE,18
17d3ea42,c73c5559,text_vocab,0.877287487,4.49,115,MALE,18
17d3ea42,329a9fa5,text_vocab,0.818473812,9.746,115,MALE,18
17d3ea42,691df8dd,audio_vocab,0.824165656,8.353,115,MALE,18
17d3ea42,3255cef2,dictation,0.769674624,4.849112296,115,MALE,18
17d3ea42,8e88ac4b,elicited_speech,0.693289688,8.023798722,115,MALE,18
17d3ea42,947235bc,audio_vocab,0.796528832,8.286,115,MALE,18
17d3ea42,d747fd27,elicited_speech,0.700547006,8.174239036,115,MALE,18
17d3ea42,9e8187c4,elicited_speech,0.835754291,4.93019125,115,MALE,18
17d3ea42,0eb7e2aa,audio_vocab,0.317547404,2.181,115,MALE,18
17d3ea42,59600101,audio_vocab,0.835751363,7.404,115,MALE,18
17d3ea42,3dad2c41,text_vocab,0.976829842,9.858,115,MALE,18
17d3ea42,f25e7d10,text_vocab,0.975507821,8.243,115,MALE,18
17d3ea42,219409cc,ctest,0.777777778,6.865238725,115,MALE,18
17d3ea42,b223bfb5,ctest,0.72,2.646759315,115,MALE,18
17d3ea42,9470c7de,dictation,0.993889516,0.434112048,115,MALE,18
17d3ea42,c4fa888e,ctest,0.5,7.653185547,115,MALE,18
17d3ea42,54de0fcf,text_vocab,0.975507821,8.035,115,MALE,18
17d3ea42,b071b451,ctest,0.292682927,9.994433447,115,MALE,18
17d3ea42,1437fcce,text_vocab,0.874983017,9.767,115,MALE,18
17d3ea42,8935ba48,elicited_speech,0.829246434,8.874404612,115,MALE,18
17d3ea42,cbe24509,elicited_speech,0.720392353,7.535559866,115,MALE,18
17d3ea42,7d7fb84d,audio_vocab,0.957166214,9.781,115,MALE,18
17d3ea42,7b90de9a,ctest,0.833333333,9.521569534,115,MALE,18
17d3ea42,95a863bd,dictation,0.993889516,1.547595851,115,MALE,18
17d3ea42,3b43c06a,ctest,0.9999999,5.2672983,115,MALE,18
17d3ea42,acdaf018,text_vocab,0.977657181,0.476,115,MALE,18
17d3ea42,60337755,audio_vocab,0.957166214,5.377,115,MALE,18
1fadfd36,187169d6,dictation,0.00699606,8.773664138,115,FEMALE,22
1fadfd36,00232ec7,ctest,0.52,6.106494193,115,FEMALE,22
1fadfd36,4e156905,ctest,0.9999999,4.302111978,115,FEMALE,22
1fadfd36,154f42c1,elicited_speech,0.607582678,8.431210849,115,FEMALE,22
1fadfd36,a5a05ae8,dictation,1.00E-07,8.9576231,115,FEMALE,22
1fadfd36,eab2b4fa,audio_vocab,0.957166214,4.607,115,FEMALE,22
1fadfd36,f70c81a9,audio_vocab,0.836678836,2.219,115,FEMALE,22
1fadfd36,1240dea6,text_vocab,0.703577749,9.888,115,FEMALE,22
1fadfd36,3c44d8f3,text_vocab,0.871423879,3.221,115,FEMALE,22
1fadfd36,accae10c,dictation,0.993889516,3.847260173,115,FEMALE,22
1fadfd36,7ac8fdcc,elicited_speech,0.6724824,7.211913404,115,FEMALE,22
1fadfd36,e8f11f64,audio_vocab,0.614974594,9.412,115,FEMALE,22
1fadfd36,a2a3e2b4,audio_vocab,0.493147948,9.317,115,FEMALE,22
1fadfd36,ced295af,audio_vocab,0.745446777,10,115,FEMALE,22
1fadfd36,c51e6e07,ctest,0.617647059,9.004550369,115,FEMALE,22
1fadfd36,f805fe4a,dictation,0.993889516,6.445120643,115,FEMALE,22
1fadfd36,b4e8503a,ctest,0.741935484,9.555678406,115,FEMALE,22
1fadfd36,b13913f2,ctest,0.925925926,0.858413603,115,FEMALE,22
1fadfd36,6f5c53ea,elicited_speech,0.770660123,6.035578017,115,FEMALE,22
1fadfd36,44dbd90e,elicited_speech,0.753623077,8.134076242,115,FEMALE,22
1fadfd36,74c59386,audio_vocab,0.957166214,7.317,115,FEMALE,22
1fadfd36,3b147e3d,text_vocab,0.683330435,8.077,115,FEMALE,22
1fadfd36,7f5d5344,text_vocab,0.756742898,7.502,115,FEMALE,22
1fadfd36,e25c43fe,elicited_speech,0.717949329,8.560769985,115,FEMALE,22
1fadfd36,406ed2f1,text_vocab,0.833040635,7.199,115,FEMALE,22
1fadfd36,7d41df0f,elicited_speech,0.694996989,8.14776073,115,FEMALE,22
1fadfd36,03da62c0,dictation,0.993889516,0.431417394,115,FEMALE,22
1fadfd36,40ad73fb,dictation,4.20E-05,4.734182891,115,FEMALE,22
1fadfd36,0e94d6de,ctest,0.567567568,7.927894572,115,FEMALE,22
1fadfd36,c65a9d09,text_vocab,0.840872424,8.134,115,FEMALE,22
1fadfd36,bea41b48,audio_vocab,0.311246521,6.099,115,FEMALE,22
948d6c0f,6edc6327,elicited_speech,0.622498659,8.140747624,95,FEMALE,22
948d6c0f,708799d5,elicited_speech,0.77888301,4.89375041,95,FEMALE,22
948d6c0f,26a46e70,elicited_speech,0.625615923,5.382312748,95,FEMALE,22
948d6c0f,1e709d61,ctest,0.657142857,4.610446962,95,FEMALE,22
948d6c0f,57c2159e,dictation,0.001445246,5.325177692,95,FEMALE,22
948d6c0f,b7a6990f,dictation,0.993889516,0.426555525,95,FEMALE,22
948d6c0f,f1c275e1,ctest,0.653846154,7.924451446,95,FEMALE,22
948d6c0f,823b5fb9,text_vocab,0.656234793,5.217,95,FEMALE,22
948d6c0f,d832b181,text_vocab,0.917441316,2.367,95,FEMALE,22
948d6c0f,b0ffee71,dictation,1.00E-07,8.59397677,95,FEMALE,22
948d6c0f,359f7e98,audio_vocab,0.615412091,0.485,95,FEMALE,22
948d6c0f,bfeb501b,text_vocab,0.910223855,5.312,95,FEMALE,22
948d6c0f,16de1ce6,dictation,1.00E-07,3.76641312,95,FEMALE,22
948d6c0f,fac74560,dictation,1.00E-07,8.13937018,95,FEMALE,22
948d6c0f,063e17cc,text_vocab,0.838912426,8.178,95,FEMALE,22
948d6c0f,ba872a58,elicited_speech,0.740808978,4.815773682,95,FEMALE,22
948d6c0f,3d68e498,ctest,0.277777778,5.447912519,95,FEMALE,22
948d6c0f,775e1824,text_vocab,0.837417063,3.516,95,FEMALE,22
948d6c0f,f4ead5a1,dictation,0.993889516,2.594173728,95,FEMALE,22
948d6c0f,945ee6ee,audio_vocab,0.957166214,9.996,95,FEMALE,22
948d6c0f,44711f4a,audio_vocab,0.614974594,5.109,95,FEMALE,22
948d6c0f,15ffaa29,audio_vocab,0.01,5.133,95,FEMALE,22
948d6c0f,cbe7500f,audio_vocab,0.648335693,6.303,95,FEMALE,22
948d6c0f,444bdaf5,elicited_speech,0.68526969,5.670515769,95,FEMALE,22
948d6c0f,f3056c99,ctest,0.442307692,9.687805225,95,FEMALE,22
948d6c0f,bfc271cf,elicited_speech,0.755731967,5.707256568,95,FEMALE,22
948d6c0f,98529dca,audio_vocab,0.614974594,5.218,95,FEMALE,22
948d6c0f,754764b6,text_vocab,0.642509816,9.878,95,FEMALE,22
948d6c0f,bd000f66,ctest,0.68,2.492463676,95,FEMALE,22
948d6c0f,30333450,ctest,0.9999999,0.059128602,95,FEMALE,22
948d6c0f,7490bd85,ctest,0.655172414,6.210916904,95,FEMALE,22
7e3960fe,1ec2af4b,text_vocab,0.914637651,8.335,115,MALE,47
7e3960fe,c98d9540,elicited_speech,1.00E-07,8.214106805,115,MALE,47
7e3960fe,878534fc,audio_vocab,0.957166214,7.301,115,MALE,47
7e3960fe,1c4bf79b,dictation,0.993889516,6.987171281,115,MALE,47
7e3960fe,037be2ca,dictation,1.00E-07,9.187930713,115,MALE,47
7e3960fe,f712e42d,audio_vocab,0.954711503,5.947,115,MALE,47
7e3960fe,2e391be9,ctest,0.717948718,9.993456371,115,MALE,47
7e3960fe,690156d6,dictation,1.00E-07,5.372331241,115,MALE,47
7e3960fe,e0abbea6,text_vocab,0.919206801,9.924,115,MALE,47
7e3960fe,eca11043,ctest,0.75862069,7.936893424,115,MALE,47
7e3960fe,e74caf2c,ctest,0.85106383,9.524877038,115,MALE,47
7e3960fe,35aa4891,dictation,0.993889516,1.696187465,115,MALE,47
7e3960fe,57c5b300,audio_vocab,0.745446777,0.781,115,MALE,47
7e3960fe,60634b3e,elicited_speech,0.826659678,8.672854819,115,MALE,47
7e3960fe,b4524f94,ctest,0.9999999,1.619986824,115,MALE,47
7e3960fe,9d8c5ead,elicited_speech,0.812096935,7.66424544,115,MALE,47
7e3960fe,5bf27668,dictation,0.993889516,4.10141695,115,MALE,47
7e3960fe,e8a8310c,ctest,0.903225806,5.382836378,115,MALE,47
7e3960fe,d3ee7a31,elicited_speech,1.00E-07,8.60882504,115,MALE,47
7e3960fe,202efe04,text_vocab,0.742573776,7.964,115,MALE,47
7e3960fe,8c2b2c22,audio_vocab,0.836678836,9.812,115,MALE,47
7e3960fe,0b8252d6,ctest,0.735294118,7.820387719,115,MALE,47
7e3960fe,25674f20,elicited_speech,0.768956131,7.923238195,115,MALE,47
7e3960fe,a910a01f,audio_vocab,0.796528832,4.082,115,MALE,47
7e3960fe,9470c7de,dictation,0.993889516,0.434112048,115,MALE,47
7e3960fe,d5ef2b7c,text_vocab,0.97826087,5.45,115,MALE,47
7e3960fe,5d10799b,audio_vocab,0.733895509,8.003,115,MALE,47
7e3960fe,f5ee69a5,text_vocab,0.977657181,3.298,115,MALE,47
7e3960fe,b0080e30,text_vocab,0.877287487,8.153,115,MALE,47
7e3960fe,d42fc381,elicited_speech,0.737926488,4.787016608,115,MALE,47
7e3960fe,1eae8245,dictation,3.64E-05,7.940049299,115,MALE,47
3b60aba6,d58f96f8,elicited_speech,0.879794197,3.326798008,120,MALE,33
3b60aba6,9963869a,ctest,0.558139535,9.743848546,120,MALE,33
3b60aba6,86589712,audio_vocab,0.836678836,10,120,MALE,33
3b60aba6,fde71009,audio_vocab,0.835751363,9.666,120,MALE,33
3b60aba6,215a1d39,dictation,0.18284122,3.057538017,120,MALE,33
3b60aba6,092455ce,ctest,0.9999999,8.641564847,120,MALE,33
3b60aba6,73cdc52f,dictation,2.26E-06,4.61382614,120,MALE,33
3b60aba6,a97d2289,ctest,0.9999999,6.384106556,120,MALE,33
3b60aba6,90b78ae6,elicited_speech,0.791400591,8.888684268,120,MALE,33
3b60aba6,b66a33a3,elicited_speech,0.709980379,9.328416562,120,MALE,33
3b60aba6,200e5fae,text_vocab,0.918223856,10,120,MALE,33
3b60aba6,81181f3f,audio_vocab,0.34038456,7.24,120,MALE,33
3b60aba6,3f664c9b,dictation,0.910030763,8.650470732,120,MALE,33
3b60aba6,33622d1c,text_vocab,0.915733149,9.915,120,MALE,33
3b60aba6,72b150ed,text_vocab,0.917441316,10,120,MALE,33
3b60aba6,bacda94a,elicited_speech,0.831637364,9.21747352,120,MALE,33
3b60aba6,ac2038ff,dictation,0.651181026,8.216123992,120,MALE,33
3b60aba6,93847582,audio_vocab,0.957166214,4.122,120,MALE,33
3b60aba6,8560497b,ctest,0.709090909,3.399887559,120,MALE,33
3b60aba6,c6431f1b,text_vocab,0.977657181,1.295,120,MALE,33
3b60aba6,fa8050b0,dictation,7.74E-05,8.549298604,120,MALE,33
3b60aba6,504ab368,text_vocab,0.915733149,7.164,120,MALE,33
3b60aba6,557f4b34,elicited_speech,0.800670966,9.176400383,120,MALE,33
3b60aba6,c750de96,dictation,0.993889516,8.150851161,120,MALE,33
3b60aba6,06aa6b2f,audio_vocab,0.957166214,6.125,120,MALE,33
3b60aba6,d3ff0b9c,text_vocab,0.915733149,6.234,120,MALE,33
3b60aba6,63188a37,elicited_speech,0.901795409,8.747475915,120,MALE,33
3b60aba6,20c6ee29,ctest,0.959183673,7.241397602,120,MALE,33
3b60aba6,b9c43ac0,ctest,0.87037037,9.99252317,120,MALE,33
3b60aba6,7ea5aec9,text_vocab,0.914637651,9.745,120,MALE,33
3b60aba6,e391a78d,elicited_speech,0.84028134,8.727534819,120,MALE,33
3b60aba6,57c5b300,audio_vocab,0.648335693,0.781,120,MALE,33
c6a71c96,64e87c9d,dictation,0.357948143,1.211710183,95,MALE,18
c6a71c96,779699,text_vocab,0.650474892,7.165,95,MALE,18
c6a71c96,544c9cbf,ctest,0.791666667,5.308566058,95,MALE,18
c6a71c96,7949213,elicited_speech,0.874923612,4.981195343,95,MALE,18
c6a71c96,cbf93f68,dictation,0.993889516,0.410420197,95,MALE,18
c6a71c96,7fb40026,text_vocab,0.919206801,7.231,95,MALE,18
c6a71c96,7d90fc89,ctest,0.689655172,9.850823848,95,MALE,18
c6a71c96,a9990490,text_vocab,0.664902675,4.459,95,MALE,18
c6a71c96,e07fab2f,ctest,0.344827586,8.250517924,95,MALE,18
c6a71c96,c11dec9b,audio_vocab,0.317547404,5.205,95,MALE,18
c6a71c96,b65f96dc,text_vocab,0.572482197,2.123,95,MALE,18
c6a71c96,f9ead87e,audio_vocab,0.01,9.97,95,MALE,18
c6a71c96,c8f229b8,audio_vocab,0.954711503,0.454,95,MALE,18
c6a71c96,ff97b7c0,elicited_speech,0.765379199,3.7141727,95,MALE,18
c6a71c96,8ac88be6,text_vocab,0.800163496,9.742,95,MALE,18
c6a71c96,a23315b5,dictation,1.75E-07,4.279199392,95,MALE,18
c6a71c96,e97e2650,text_vocab,0.877358015,4.276,95,MALE,18
c6a71c96,65270b37,audio_vocab,0.493147948,4.346,95,MALE,18
c6a71c96,98c36d87,text_vocab,0.66338486,9.327,95,MALE,18
c6a71c96,31d4e201,dictation,1.00E-07,8.628680137,95,MALE,18
c6a71c96,7721718f,elicited_speech,0.47923532,6.219174608,95,MALE,18
c6a71c96,be13bda2,ctest,0.555555556,7.284404957,95,MALE,18
c6a71c96,4e0f2d77,elicited_speech,0.752039111,3.652150735,95,MALE,18
c6a71c96,f3b60040,dictation,1.00E-07,6.097184684,95,MALE,18
c6a71c96,cda5e0f5,dictation,0.993889516,4.471335819,95,MALE,18
c6a71c96,b981377c,elicited_speech,0.301893756,5.9647477,95,MALE,18
c6a71c96,37cd6f7d,elicited_speech,0.754016328,5.050958373,95,MALE,18
c6a71c96,a886657c,ctest,0.833333333,0.435196838,95,MALE,18
c6a71c96,ab3d68f4,ctest,0.468085106,4.112214409,95,MALE,18
c6a71c96,97f9f6e3,audio_vocab,0.733895509,6.44,95,MALE,18
c6a71c96,5b955a14,audio_vocab,0.954711503,5.134,95,MALE,18
29a7012c,e8c775c8,dictation,0.38582471,7.624829633,125,MALE,21
29a7012c,09c2d106,ctest,0.464285714,7.002382604,125,MALE,21
29a7012c,28399213,text_vocab,0.76174339,8.413,125,MALE,21
29a7012c,f87ff46a,elicited_speech,0.679999789,2.794471843,125,MALE,21
29a7012c,97ca201b,ctest,0.896551724,8.341136556,125,MALE,21
29a7012c,e9b21c09,audio_vocab,0.796528832,9.53,125,MALE,21
29a7012c,5085a7e5,audio_vocab,0.530548829,9.172,125,MALE,21
29a7012c,fd70ffc6,ctest,0.627906977,5.173828286,125,MALE,21
29a7012c,c315520c,elicited_speech,0.911153074,9.459857983,125,MALE,21
29a7012c,e2e31b2d,audio_vocab,0.954711503,3.026,125,MALE,21
29a7012c,90fb52ad,elicited_speech,0.94707922,8.946808337,125,MALE,21
29a7012c,91c6ed3f,text_vocab,0.759020323,10,125,MALE,21
29a7012c,3b915d21,ctest,0.9999999,2.93919506,125,MALE,21
29a7012c,820c9c34,elicited_speech,0.809654355,8.343003652,125,MALE,21
29a7012c,99766c5d,dictation,0.993889516,5.214115908,125,MALE,21
29a7012c,d4806b29,ctest,0.9999999,8.804555163,125,MALE,21
29a7012c,b241b1ab,dictation,0.438588588,8.591975729,125,MALE,21
29a7012c,5fab4158,audio_vocab,0.954711503,7.38,125,MALE,21
29a7012c,4e1d44a4,ctest,0.72,9.68571876,125,MALE,21
29a7012c,acbf4c89,text_vocab,0.910223855,1.433,125,MALE,21
29a7012c,cf33be8a,dictation,0.993889516,0.299006262,125,MALE,21
29a7012c,dd1962ed,elicited_speech,0.779396035,8.541789459,125,MALE,21
29a7012c,de507334,dictation,0.759783975,7.642425282,125,MALE,21
29a7012c,480e104a,text_vocab,0.977657181,4.408,125,MALE,21
29a7012c,4f458725,text_vocab,0.917441316,6.197,125,MALE,21
29a7012c,4afbb73d,text_vocab,0.759020323,9.805,125,MALE,21
29a7012c,31d28259,dictation,0.836559044,8.530785732,125,MALE,21
29a7012c,5101f8a4,audio_vocab,0.824165656,9.467,125,MALE,21
29a7012c,bc89a696,elicited_speech,0.892292239,8.520930499,125,MALE,21
29a7012c,6a65da06,audio_vocab,0.954711503,6.287,125,MALE,21
29a7012c,11e91f73,dictation,0.993889516,4.033460004,125,MALE,21
f2053b51,4e2af702,audio_vocab,0.957166214,9.723,125,MALE,19
f2053b51,f6c41188,audio_vocab,0.835751363,0.531,125,MALE,19
f2053b51,b87255c0,text_vocab,0.877287487,6.021,125,MALE,19
f2053b51,b835fbd1,elicited_speech,0.885248107,9.071948437,125,MALE,19
f2053b51,b7876013,text_vocab,0.977657181,10,125,MALE,19
f2053b51,07e8b2b4,ctest,0.857142857,6.407060041,125,MALE,19
f2053b51,3c0b0aff,text_vocab,0.40461812,10,125,MALE,19
f2053b51,25fd2042,dictation,1.00E-07,8.648198256,125,MALE,19
f2053b51,3f4c9c96,ctest,0.8,9.135424372,125,MALE,19
f2053b51,7f826bb3,elicited_speech,1.00E-07,8.173152992,125,MALE,19
f2053b51,0e3031d2,dictation,0.993889516,4.042777501,125,MALE,19
f2053b51,43698b31,ctest,0.5,9.35120765,125,MALE,19
f2053b51,61afe6c4,elicited_speech,0.929270152,8.507956406,125,MALE,19
f2053b51,a969ad87,text_vocab,0.742573776,8.277,125,MALE,19
f2053b51,16983057,dictation,0.027672832,6.335919274,125,MALE,19
f2053b51,f1dfab95,elicited_speech,0.880582313,0.492863871,125,MALE,19
f2053b51,93ff3acf,audio_vocab,0.954711503,7.966,125,MALE,19
f2053b51,b72a97b2,text_vocab,0.914637651,7.946,125,MALE,19
f2053b51,80874425,ctest,0.846153846,5.485898984,125,MALE,19
f2053b51,28f59b13,audio_vocab,0.835751363,7.206,125,MALE,19
f2053b51,89dd9193,ctest,0.491525424,7.610831379,125,MALE,19
f2053b51,ae72aafa,audio_vocab,0.796528832,9.5,125,MALE,19
f2053b51,18bdc8ff,dictation,0.893946165,8.599983111,125,MALE,19
f2053b51,31d28259,dictation,0.993889516,8.530785732,125,MALE,19
f2053b51,283ed17c,elicited_speech,0.917906328,8.589266313,125,MALE,19
f2053b51,fe21e5a3,elicited_speech,0.790231874,9.499607346,125,MALE,19
f2053b51,e7977edd,ctest,0.916666667,2.371097963,125,MALE,19
f2053b51,cbf93f68,dictation,0.993889516,0.410420197,125,MALE,19
f2053b51,ef546724,text_vocab,0.915733149,3.456,125,MALE,19
f2053b51,c4245e19,dictation,0.993889516,5.333353662,125,MALE,19
f2053b51,5d744382,audio_vocab,0.954711503,4.338,125,MALE,19
aa59cc65,3162b7b6,elicited_speech,0.768866838,5.038677547,95,MALE,18
aa59cc65,30f89c3a,ctest,0.9,2.057443098,95,MALE,18
aa59cc65,fd325928,text_vocab,0.650474892,8.262,95,MALE,18
aa59cc65,e2e9187a,audio_vocab,0.835751363,6.14,95,MALE,18
aa59cc65,93a2db94,ctest,0.9999999,5.691790817,95,MALE,18
aa59cc65,4ab6a3eb,audio_vocab,0.52803734,6.341,95,MALE,18
aa59cc65,c93e2bf4,elicited_speech,0.835430625,4.919530245,95,MALE,18
aa59cc65,833b913f,audio_vocab,0.745446777,3.363,95,MALE,18
aa59cc65,50a4fdae,text_vocab,0.725186382,6.263,95,MALE,18
aa59cc65,dea022b3,elicited_speech,0.819407257,5.593093182,95,MALE,18
aa59cc65,924c9a61,ctest,0.483870968,8.181710985,95,MALE,18
aa59cc65,639e9438,ctest,0.517241379,9.702039599,95,MALE,18
aa59cc65,ac919b8d,audio_vocab,0.096865041,9.911,95,MALE,18
aa59cc65,e1d8631f,dictation,0.993889516,3.081901111,95,MALE,18
aa59cc65,ca3b812d,ctest,0.675675676,4.167716514,95,MALE,18
aa59cc65,317de04d,text_vocab,0.40461812,9.849,95,MALE,18
aa59cc65,4841407b,dictation,1.00E-07,6.134858438,95,MALE,18
aa59cc65,69e0a4f5,dictation,1.00E-07,8.047382711,95,MALE,18
aa59cc65,ec4d9cb6,audio_vocab,0.824165656,5.335,95,MALE,18
aa59cc65,acdaf018,text_vocab,0.910223855,0.476,95,MALE,18
aa59cc65,941cbc51,dictation,1.00E-07,6.495512442,95,MALE,18
aa59cc65,7f5d5344,text_vocab,0.464110102,7.502,95,MALE,18
aa59cc65,be01ac67,elicited_speech,0.923257726,5.81109955,95,MALE,18
aa59cc65,3c44318a,ctest,0.694444444,5.465889628,95,MALE,18
aa59cc65,e222af32,audio_vocab,0.648335693,0.675,95,MALE,18
aa59cc65,59611142,elicited_speech,0.959429283,6.385534708,95,MALE,18
aa59cc65,9497bdd2,text_vocab,0.759020323,5.185,95,MALE,18
aa59cc65,272d265e,dictation,0.993889516,1.805155954,95,MALE,18
aa59cc65,3d7a867b,text_vocab,0.917441316,4.184,95,MALE,18
aa59cc65,87088932,elicited_speech,0.740137548,5.841770294,95,MALE,18
aa59cc65,cf33be8a,dictation,5.88E-05,0.299006262,95,MALE,18
aa59cc65,b67f6c68,elicited_speech,0.805915319,6.417829276,95,MALE,18
4d519737,c4f170c4,ctest,0.192307692,1.627460727,55,MALE,18
4d519737,c07d0a60,audio_vocab,0.34038456,0.409,55,MALE,18
4d519737,7186eeb6,ctest,0.096774194,6.260903203,55,MALE,18
4d519737,438a3809,ctest,0.125,0.177031922,55,MALE,18
4d519737,27b5c91a,dictation,0.002873139,0.413175174,55,MALE,18
4d519737,18b505c1,elicited_speech,0.810659965,2.761075437,55,MALE,18
4d519737,23ab44a4,ctest,0.03125,2.942302332,55,MALE,18
4d519737,f85fd5a9,text_vocab,0.877358015,3.05,55,MALE,18
4d519737,9f558c0b,ctest,0.058823529,3.802044759,55,MALE,18
4d519737,4245965,dictation,0.012830675,2.297688778,55,MALE,18
4d519737,336c6b6a,audio_vocab,0.317547404,5.087,55,MALE,18
4d519737,c2627b4f,text_vocab,0.325226756,2.326,55,MALE,18
4d519737,50d227f7,text_vocab,0.703577749,2.192,55,MALE,18
4d519737,c7694ee2,dictation,1.00E-07,5.373376766,55,MALE,18
4d519737,6583f8bb,elicited_speech,0.825284487,1.515845339,55,MALE,18
4d519737,31d28259,dictation,1.00E-07,8.530785732,55,MALE,18
4d519737,dabec8ff,text_vocab,0.575694145,4.458,55,MALE,18
4d519737,311fabf5,text_vocab,0.575694145,9.048,55,MALE,18
4d519737,2f411cb4,audio_vocab,0.01,7.347,55,MALE,18
4d519737,a3209a95,elicited_speech,0.77961567,1.700808609,55,MALE,18
4d519737,4bed41d6,elicited_speech,0.729856005,2.694116527,55,MALE,18
4d519737,4e204b5f,ctest,0.269230769,0.187109233,55,MALE,18
4d519737,51ddbf84,text_vocab,0.167590622,7.271,55,MALE,18
4d519737,f720ae12,dictation,9.94E-06,3.161420053,55,MALE,18
4d519737,8dfbe1bc,elicited_speech,0.793839333,2.346381265,55,MALE,18
4d519737,930e90d3,dictation,0.425541447,1.703162363,55,MALE,18
4d519737,2a4c7841,dictation,0.993889516,0.444749779,55,MALE,18
4d519737,9006c91e,elicited_speech,0.91875042,1.599976487,55,MALE,18
4d519737,d8d3fc54,audio_vocab,0.159399191,0.455,55,MALE,18
4d519737,21c6aa62,audio_vocab,0.836678836,3.191,55,MALE,18
4d519737,c6b5f642,audio_vocab,0.52803734,3.368,55,MALE,18
8d1c606f,73dd72d1,elicited_speech,0.735539319,5.935887071,85,MALE,25
8d1c606f,134f6365,elicited_speech,0.76038676,5.483547235,85,MALE,25
8d1c606f,c53b8fc9,dictation,0.993889516,4.560371757,85,MALE,25
8d1c606f,101c063d,ctest,0.466666667,9.876660582,85,MALE,25
8d1c606f,81623add,ctest,0.644444444,4.599076403,85,MALE,25
8d1c606f,570b431c,elicited_speech,1.00E-07,6.42123991,85,MALE,25
8d1c606f,db1942db,audio_vocab,0.745446777,1.178,85,MALE,25
8d1c606f,a1a6904c,audio_vocab,0.954711503,3.257,85,MALE,25
8d1c606f,387e936b,text_vocab,0.164766043,8.181,85,MALE,25
8d1c606f,85801e4c,audio_vocab,0.065198366,10,85,MALE,25
8d1c606f,2171c5c4,elicited_speech,0.918491831,5.916507758,85,MALE,25
8d1c606f,62ed5e1e,elicited_speech,0.76052084,5.186219083,85,MALE,25
8d1c606f,3548846,dictation,1.00E-07,8.656672928,85,MALE,25
8d1c606f,47dd1f76,elicited_speech,0.704778148,5.662559414,85,MALE,25
8d1c606f,f060ca94,text_vocab,0.871423879,2.249,85,MALE,25
8d1c606f,c5027b63,ctest,0.961538462,1.629515251,85,MALE,25
8d1c606f,0cfd4339,text_vocab,0.01,9.829,85,MALE,25
8d1c606f,6ca0b1ee,dictation,0.993889516,6.292345844,85,MALE,25
8d1c606f,a8bcf4a5,dictation,0.004506353,5.000411855,85,MALE,25
8d1c606f,6402f675,dictation,0.993889516,2.044825246,85,MALE,25
8d1c606f,b594191b,ctest,0.194444444,6.309079617,85,MALE,25
8d1c606f,42566044,audio_vocab,0.614974594,8.161,85,MALE,25
8d1c606f,e1e6e727,ctest,0.615384615,0.015692218,85,MALE,25
8d1c606f,e1a819df,dictation,1.00E-07,8.578298121,85,MALE,25
8d1c606f,54a82562,audio_vocab,0.493147948,5.413,85,MALE,25
8d1c606f,7.48E+06,text_vocab,0.581199878,5.377,85,MALE,25
8d1c606f,39719418,audio_vocab,0.648335693,5.23,85,MALE,25
8d1c606f,e5be7c2e,ctest,0.56097561,6.882103539,85,MALE,25
8d1c606f,7455cba5,text_vocab,0.465270537,4.382,85,MALE,25
8d1c606f,fd23e535,text_vocab,0.976829842,0.402,85,MALE,25
8d1c606f,971fd32b,text_vocab,0.202159261,4.382,85,MALE,25
2428b018,e67f8289,text_vocab,0.720968026,2.14,50,FEMALE,22
2428b018,02276b99,elicited_speech,0.696054668,2.335950221,50,FEMALE,22
2428b018,7091d4d3,audio_vocab,0.01,1.554,50,FEMALE,22
2428b018,f4cfa067,ctest,0.413043478,0.107963333,50,FEMALE,22
2428b018,5b58ae3d,audio_vocab,0.01,4.385,50,FEMALE,22
2428b018,9470c7de,dictation,1.00E-07,0.434112048,50,FEMALE,22
2428b018,7fa6d687,dictation,1.54E-05,3.1888242,50,FEMALE,22
2428b018,f4d7a9d7,elicited_speech,0.641399519,2.316512998,50,FEMALE,22
2428b018,472b43c8,ctest,0.285714286,2.018450985,50,FEMALE,22
2428b018,407bc53e,text_vocab,0.893671072,2.29,50,FEMALE,22
2428b018,bb152998,ctest,0.486486486,3.131428723,50,FEMALE,22
2428b018,b3957073,elicited_speech,0.67586137,1.743146139,50,FEMALE,22
2428b018,5dc8ced1,audio_vocab,0.34038456,2.22,50,FEMALE,22
2428b018,6c64448e,ctest,0.5,6.748472911,50,FEMALE,22
2428b018,6a9bfbf6,ctest,0.377777778,9.812435131,50,FEMALE,22
2428b018,09e5a93a,audio_vocab,0.52803734,0.478,50,FEMALE,22
2428b018,8c7066cb,text_vocab,0.825485366,2.587,50,FEMALE,22
2428b018,01b564f7,text_vocab,0.825485366,2.392,50,FEMALE,22
2428b018,03da62c0,dictation,1.00E-07,0.431417394,50,FEMALE,22
2428b018,8367371a,dictation,1.00E-07,0.642560884,50,FEMALE,22
2428b018,7a1f6009,audio_vocab,0.01,8.123,50,FEMALE,22
2428b018,a2d4b85d,audio_vocab,0.745446777,0.461,50,FEMALE,22
2428b018,c6681acf,ctest,0.25,4.738339325,50,FEMALE,22
2428b018,a6192423,text_vocab,0.715650253,8.01,50,FEMALE,22
